FEATURE_ID|FEATURE_NAME|FEATURE_CLASS|STATE_ALPHA|STATE_NUMERIC|COUNTY_NAME|COUNTY_NUMERIC|PRIMARY_LAT_DMS|PRIM_LONG_DMS|PRIM_LAT_DEC|PRIM_LONG_DEC|SOURCE_LAT_DMS|SOURCE_LONG_DMS|SOURCE_LAT_DEC|SOURCE_LONG_DEC|ELEV_IN_M|ELEV_IN_FT|MAP_NAME|DATE_CREATED|DATE_EDITED
907929|Lefthook Canyon|Valley|NM|35|Eddy|015|320408N|1043826W|32.0690032|-104.6405047|320504N|1043917W|32.0844444|-104.6547222|1419|4655|Gunsight Canyon|11/13/1980|
907997|Little Box Canyon|Valley|NM|35|Eddy|015|323030N|1044248W|32.5084401|-104.7133009|322607N|1044924W|32.4353833|-104.8233002|1269|4163|Box Canyon Ranch|11/13/1980|
908148|Lonesome Ridge|Ridge|NM|35|Eddy|015|320201N|1044420W|32.0337251|-104.7388376|||||2019|6624|Gunsight Canyon|11/13/1980|
908177|Lookout Draw|Valley|NM|35|Eddy|015|322110N|1042952W|32.3528904|-104.4977352|322156N|1043300W|32.3656669|-104.5499587|1225|4019|Carnero Peak|11/13/1980|
908263|Lowe Spring|Spring|NM|35|Eddy|015|321021N|1043009W|32.1726327|-104.5025189|||||1367|4485|Serpentine Bends|11/13/1980|04/19/2011
908276|Lower John Well|Well|NM|35|Eddy|015|321525N|1043134W|32.2570562|-104.5260646|||||1227|4026|Bandanna Point|11/13/1980|
908692|Middle Fork Big Canyon|Valley|NM|35|Eddy|015|320138N|1044445W|32.0273364|-104.745782|320232N|1044749W|32.0423355|-104.7968942|1558|5111|Gunsight Canyon|11/13/1980|
908710|Middle Rocky Arroyo|Stream|NM|35|Eddy|015|322107N|1044700W|32.3520505|-104.7832945|322139N|1045546W|32.3609391|-104.9294098|1430|4692|Ares Peak|11/13/1980|
908713|Middle Slaughter Canyon|Valley|NM|35|Eddy|015|320756N|1043423W|32.1323359|-104.573006|320845N|1043601W|32.1458333|-104.6002778|1362|4468|Serpentine Bends|11/13/1980|
908725|Middleton Storage Tank|Reservoir|NM|35|Eddy|015|321013N|1044809W|32.170387|-104.8024536|||||1840|6037|Pickett Hill|08/31/1992|
908749|Miller Ranch|Locale|NM|35|Eddy|015|322255N|1042556W|32.3820584|-104.4321782|||||1143|3750|Azotea Peak|11/13/1980|
908988|Munson Reservation|Locale|NM|35|Eddy|015|320651N|1044055W|32.114279|-104.6818951|||||2019|6624|Gunsight Canyon|11/13/1980|
909137|North Fork Big Canyon|Valley|NM|35|Eddy|015|320134N|1044444W|32.0262253|-104.7455041|320315N|1044648W|32.0542797|-104.7799498|1555|5102|Gunsight Canyon|11/13/1980|
909167|North Kuykendall Draw|Valley|NM|35|Eddy|015|321755N|1042745W|32.2987244|-104.4624537|321821N|1043059W|32.3059454|-104.5163445|1162|3812|Carnero Peak|11/13/1980|
909171|North McKittrick Canyon|Valley|NM|35|Eddy|015|315900N|1044652W|31.9834483|-104.7810593|320141N|1044907W|32.0281692|-104.8185609|1585|5200|Guadalupe Peak|11/13/1980|
909179|North Rattlesnake Canyon|Valley|NM|35|Eddy|015|320953N|1043052W|32.1648362|-104.5143953|320938N|1043451W|32.1605556|-104.5808333|1252|4108|Serpentine Bends|11/13/1980|
909181|North Rocky Arroyo|Stream|NM|35|Eddy|015|322108N|1044627W|32.3523283|-104.7741276|322213N|1045704W|32.3703835|-104.9510776|1417|4649|Ares Peak|11/13/1980|
909189|North Slaughter Canyon|Valley|NM|35|Eddy|015|320713N|1043402W|32.1203919|-104.5671723|320913N|1043600W|32.1537237|-104.5999511|1310|4298|Grapevine Draw|11/13/1980|
909202|North Texas Hill Canyon|Valley|NM|35|Eddy|015|322559N|1045004W|32.4331611|-104.8344115|322358N|1045030W|32.3994444|-104.8416667|1472|4829|Texas Hill|11/13/1980|
909217|Nuevo Canyon|Valley|NM|35|Eddy|015|320711N|1042920W|32.1198377|-104.4888381|320732N|1043323W|32.1256698|-104.556339|1134|3720|Rattlesnake Springs|11/13/1980|
909359|Open Hollow Gulch|Valley|NM|35|Eddy|015|320556N|1043849W|32.0990023|-104.6468945|320743N|1043945W|32.1287233|-104.6624509|1649|5410|Gunsight Canyon|11/13/1980|
909425|Pacific Slope|Ridge|NM|35|Eddy|015|320432N|1044218W|32.0756688|-104.7049497|||||2059|6755|Gunsight Canyon|11/13/1980|
909505|Pats Lake|Lake|NM|35|Eddy|015|321239N|1044238W|32.2107371|-104.7106021|||||1738|5702|Queen|11/13/1980|06/24/2011
909520|Payne Canyon|Valley|NM|35|Eddy|015|320945N|1043935W|32.1626112|-104.6596741|320842N|1043905W|32.145|-104.6513889|1605|5266|Queen|11/13/1980|
909611|Pickett Hill|Summit|NM|35|Eddy|015|320948N|1044931W|32.1634427|-104.8252316|||||1964|6443|Pickett Hill|11/13/1980|
909612|Pickett Tanks|Reservoir|NM|35|Eddy|015|321112N|1044720W|32.1867942|-104.7888974|||||1790|5873|Pickett Hill|11/13/1980|06/24/2011
909634|Pierce Canyon|Valley|NM|35|Eddy|015|321848N|1044800W|32.3134396|-104.7999594|321401N|1045016W|32.2337183|-104.837734|1559|5115|Ares Peak|11/13/1980|
909648|Pine Canyon|Valley|NM|35|Eddy|015|321253N|1044615W|32.2148299|-104.7707877|320941N|1044854W|32.1613889|-104.815|1670|5479|Pickett Hill|11/13/1980|
909737|Pipkin Well|Well|NM|35|Eddy|015|321841N|1043626W|32.3114987|-104.607179|||||1261|4137|Bandanna Point|11/13/1980|
909833|Powers Ridge|Ridge|NM|35|Eddy|015|322002N|1044943W|32.3339951|-104.8285724|||||1651|5417|Ares Peak|11/13/1980|
909834|Powers Ridge Tank|Reservoir|NM|35|Eddy|015|322017N|1044935W|32.3381525|-104.826293|||||1632|5354|Ares Peak|11/13/1980|06/24/2011
909838|Prairie Dog Tank|Reservoir|NM|35|Eddy|015|321121N|1044923W|32.189182|-104.8231518|||||1808|5932|Pickett Hill|11/13/1980|06/24/2011
909857|Priestly Tank|Reservoir|NM|35|Eddy|015|321117N|1044331W|32.1881343|-104.7252521|||||1735|5692|Queen|11/13/1980|06/24/2011
909906|Putman Cabin|Locale|NM|35|Eddy|015|320745N|1043847W|32.1292792|-104.6463397|||||1966|6450|Queen|11/13/1980|
909907|Putman Canyon|Valley|NM|35|Eddy|015|321048N|1043636W|32.1801117|-104.6099519|320749N|1043922W|32.1303901|-104.6560621|1458|4783|Serpentine Bends|11/13/1980|
909922|Queen|Populated Place|NM|35|Eddy|015|321127N|1044445W|32.1909419|-104.7457866|||||1781|5843|Queen|11/13/1980|
909926|Queen Cemetery|Cemetery|NM|35|Eddy|015|321200N|1044402W|32.2001085|-104.7338423|||||1764|5787|Queen|11/13/1980|
910021|Rattlesnake Canyon|Valley|NM|35|Eddy|015|320712N|1042654W|32.1201163|-104.4482813|320953N|1043053W|32.1648362|-104.5146731|1082|3550|Rattlesnake Springs|11/13/1980|
910029|Rawhide Canyon|Valley|NM|35|Eddy|015|322013N|1044715W|32.3370506|-104.7874604|321554N|1045216W|32.265|-104.8711111|1459|4787|Ares Peak|11/13/1980|
910038|Red Bluff Canyon|Valley|NM|35|Eddy|015|321401N|1043352W|32.2337224|-104.5643975|321321N|1043612W|32.2225|-104.6033333|1309|4295|Serpentine Bends|11/13/1980|
910039|Red Bluff Draw|Valley|NM|35|Eddy|015|321819N|1043816W|32.3053869|-104.6377345|321708N|1044307W|32.2855556|-104.7186111|1285|4216|Red Bluff Draw|11/13/1980|
910068|Red Lake|Lake|NM|35|Eddy|015|321154N|1044107W|32.1984398|-104.6851993|||||1715|5627|Queen|11/13/1980|06/24/2011
910083|Red Tank|Reservoir|NM|35|Eddy|015|322648N|1044631W|32.4468022|-104.7753207|||||1405|4610|Texas Hill|11/13/1980|06/24/2011
910105|Reed Tank|Reservoir|NM|35|Eddy|015|321049N|1044426W|32.1804105|-104.740449|||||1743|5718|Queen|11/13/1980|06/24/2011
910343|Roberts Canyon|Valley|NM|35|Eddy|015|321523N|1044331W|32.256496|-104.7252329|321618N|1044626W|32.2717732|-104.7738455|1430|4692|Red Bluff Draw|11/13/1980|
910350|Roberts Tanks|Reservoir|NM|35|Eddy|015|321623N|1044529W|32.2729628|-104.7580099|||||1660|5446|Ares Peak|11/13/1980|06/24/2011
910355|Robinson Draw|Valley|NM|35|Eddy|015|321045N|1044243W|32.1792764|-104.7118971|320557N|1044819W|32.0992781|-104.8052294|1671|5482|Queen|11/13/1980|
910360|Rock Bottom Well|Well|NM|35|Eddy|015|321146N|1043157W|32.196224|-104.5324517|||||1330|4363|Serpentine Bends|11/13/1980|
910388|Rock Tank|Reservoir|NM|35|Eddy|015|321030N|1044127W|32.1751128|-104.6906969|||||1641|5384|Queen|11/13/1980|06/24/2011
910402|Rock Waterhole Canyon|Valley|NM|35|Eddy|015|322402N|1042952W|32.4006683|-104.4977373|322206N|1043307W|32.3684445|-104.5519033|1201|3940|Azotea Peak|11/13/1980|
910406|Rocky Arroyo|Stream|NM|35|Eddy|015|323121N|1042055W|32.5226154|-104.348568|322108N|1044627W|32.3523283|-104.7741276|972|3189|Lake McMillan South|11/13/1980|
910499|Sacahuiste Draw|Valley|NM|35|Eddy|015|322442N|1043419W|32.4117774|-104.5719056|322027N|1043426W|32.340944|-104.5738467|1192|3911|Martha Creek|11/13/1980|
910760|Sandrock Canyon|Valley|NM|35|Eddy|015|321351N|1044602W|32.2309405|-104.767177|321401N|1044828W|32.2336111|-104.8077778|1615|5298|Pickett Hill|11/13/1980|
910901|Seco Canyon|Valley|NM|35|Eddy|015|322658N|1044941W|32.4495498|-104.8280233|322314N|1045546W|32.3873277|-104.9294114|1437|4715|Texas Hill|11/13/1980|
910905|Seco Tank|Reservoir|NM|35|Eddy|015|322611N|1045004W|32.4362878|-104.8345354|||||1475|4839|Texas Hill|11/13/1980|06/24/2011
910934|Segrest Draw|Valley|NM|35|Eddy|015|323903N|1043512W|32.6509441|-104.5866333|322758N|1050640W|32.4662175|-105.1110839|1125|3691|Parish Ranch|11/13/1980|
910935|Segrest Waterhole|Reservoir|NM|35|Eddy|015|322916N|1044825W|32.4878141|-104.8070013|||||1411|4629|Texas Hill|11/13/1980|06/24/2011
910949|Serpentine Bends|Area|NM|35|Eddy|015|321129N|1043406W|32.1915012|-104.5682853|||||1389|4557|Serpentine Bends|11/13/1980|
910975|Shattuck Well|Well|NM|35|Eddy|015|320846N|1044705W|32.1462211|-104.7846749|||||1844|6050|Pickett Hill|11/13/1980|
910976|Shattuck West Tank|Reservoir|NM|35|Eddy|015|320830N|1044834W|32.141656|-104.8094895|||||1925|6316|Pickett Hill|11/13/1980|06/24/2011
911095|Sitting Bull Canyon|Valley|NM|35|Eddy|015|321519N|1044149W|32.2553855|-104.6968993|321141N|1044442W|32.1948307|-104.7449533|1385|4544|Red Bluff Draw|11/13/1980|
911096|Sitting Bull Falls|Falls|NM|35|Eddy|015|321436N|1044150W|32.2432546|-104.6973465|||||1481|4859|Queen|11/13/1980|04/19/2011
911097|Sitting Bull Recreation Area|Area|NM|35|Eddy|015|321443N|1044143W|32.2453857|-104.6952322|||||1427|4682|Queen|11/13/1980|
911098|Sitting Bull Spring|Spring|NM|35|Eddy|015|321412N|1044208W|32.2367191|-104.7023407|||||1522|4993|Queen|11/13/1980|04/19/2011
911197|Soldier Spring|Spring|NM|35|Eddy|015|320319N|1044714W|32.0551517|-104.787156|||||2071|6795|El Paso Gap|11/13/1980|04/19/2011
911199|Soldier Well|Well|NM|35|Eddy|015|320342N|1044744W|32.0617794|-104.7955059|||||2043|6703|El Paso Gap|11/13/1980|
911213|Sotol Basin|Basin|NM|35|Eddy|015|321750N|1043558W|32.2973322|-104.5994005|||||1275|4183|Bandanna Point|11/13/1980|
911259|South Hackberry Draw|Valley|NM|35|Eddy|015|320732N|1041316W|32.1256763|-104.2210516|320718N|1041648W|32.1217864|-104.2799426|960|3150|Bond Draw|11/13/1980|
911261|South Kuykendall Draw|Valley|NM|35|Eddy|015|321754N|1042744W|32.2984466|-104.462176|321814N|1043114W|32.3040009|-104.5205111|1162|3812|Carnero Peak|11/13/1980|
911268|South Rattlesnake Canyon|Valley|NM|35|Eddy|015|320953N|1043052W|32.1648362|-104.5143953|320744N|1043339W|32.1288889|-104.5608333|1252|4108|Serpentine Bends|11/13/1980|
911281|South Texas Hill Canyon|Valley|NM|35|Eddy|015|322132N|1044703W|32.358995|-104.7841282|322438N|1044900W|32.4106613|-104.8166319|1446|4744|Ares Peak|11/13/1980|
911309|Spring Canyon|Valley|NM|35|Eddy|015|320659N|1044251W|32.1165006|-104.7141176|320621N|1044229W|32.1058333|-104.7080556|1789|5869|Gunsight Canyon|11/13/1980|
911428|Stone Canyon|Valley|NM|35|Eddy|015|320712N|1045112W|32.1201106|-104.8532864|320604N|1044935W|32.1011111|-104.8263889|1595|5233|El Paso Gap|11/13/1980|
911429|Stone Canyon|Valley|NM|35|Eddy|015|320729N|1044343W|32.1248334|-104.7285624|320713N|1044424W|32.1202778|-104.74|1797|5896|Gunsight Canyon|11/13/1980|
911430|Stone Canyon|Valley|NM|35|Eddy|015|321248N|1043048W|32.2134462|-104.5132854|321124N|1043556W|32.19|-104.5988889|1253|4111|Serpentine Bends|11/13/1980|
911436|Stone Spring|Spring|NM|35|Eddy|015|320934N|1043050W|32.1594084|-104.5139101|||||1391|4564|Serpentine Bends|11/13/1980|04/19/2011
911499|Sunshine Tank|Reservoir|NM|35|Eddy|015|322610N|1044952W|32.4362166|-104.8310782|||||1472|4829|Texas Hill|11/13/1980|
911564|Taylor Tank|Reservoir|NM|35|Eddy|015|320837N|1044117W|32.143649|-104.6881626|||||1692|5551|Queen|11/13/1980|06/24/2011
911618|Texas Deep Well|Locale|NM|35|Eddy|015|322450N|1044912W|32.4139946|-104.8199655|||||1672|5485|Texas Hill|11/13/1980|
911619|Texas Hill|Summit|NM|35|Eddy|015|322449N|1044918W|32.4137168|-104.8216322|||||1689|5541|Texas Hill|11/13/1980|
911620|Texas Hill Lake|Lake|NM|35|Eddy|015|322302N|1044834W|32.3839693|-104.8094083|||||1608|5276|Texas Hill|11/13/1980|06/24/2011
911624|Thayer Hill|Summit|NM|35|Eddy|015|321140N|1043809W|32.1945552|-104.6357859|||||1687|5535|Queen|11/13/1980|
911625|Thayer Well|Well|NM|35|Eddy|015|321247N|1044608W|32.2131634|-104.7688432|||||1680|5512|Pickett Hill|11/13/1980|
911626|The Bowl|Basin|NM|35|Eddy|015|321208N|1043146W|32.202335|-104.5293964|||||1306|4285|Serpentine Bends|11/13/1980|
911637|The Lake|Lake|NM|35|Eddy|015|322044N|1043753W|32.3456648|-104.6313475|||||1291|4236|Red Bluff Draw|11/13/1980|
911677|Three Forks|Populated Place|NM|35|Eddy|015|322105N|1044656W|32.351495|-104.7821834|||||1427|4682|Ares Peak|11/13/1980|
911693|Thurman Draw|Valley|NM|35|Eddy|015|320231N|1043434W|32.0420604|-104.5760592|320351N|1043834W|32.0642811|-104.6427268|1249|4098|Grapevine Draw|11/13/1980|
911694|Thurman Tanks|Reservoir|NM|35|Eddy|015|320354N|1043851W|32.064922|-104.6476042|||||1426|4678|Gunsight Canyon|11/13/1980|06/24/2011
911719|Tin Henry Well|Locale|NM|35|Eddy|015|321627N|1043745W|32.274276|-104.6291218|||||1292|4239|Red Bluff Draw|11/13/1980|
911720|Tin Tank|Reservoir|NM|35|Eddy|015|322505N|1044652W|32.4181614|-104.7810758|||||1464|4803|Texas Hill|11/13/1980|
911744|Toms Canyon|Valley|NM|35|Eddy|015|322416N|1042857W|32.4045574|-104.482459|322210N|1043204W|32.3695561|-104.5344032|1190|3904|Azotea Peak|11/13/1980|
911780|Trail Canyon|Valley|NM|35|Eddy|015|321406N|1043348W|32.2351113|-104.5632864|321433N|1043441W|32.2425|-104.5780556|1312|4304|Serpentine Bends|11/13/1980|
911814|Trimble Canyon|Valley|NM|35|Eddy|015|321620N|1043743W|32.2723315|-104.6285662|321207N|1044114W|32.2020539|-104.6871754|1293|4242|Red Bluff Draw|11/13/1980|
911863|Turkey Canyon|Valley|NM|35|Eddy|015|321114N|1043959W|32.1873326|-104.6663414|321100N|1044615W|32.1834421|-104.7707868|1557|5108|Queen|11/13/1980|
911891|Turkey Spring|Spring|NM|35|Eddy|015|321229N|1043017W|32.2080082|-104.5048306|||||1286|4219|Serpentine Bends|11/13/1980|04/19/2011
911908|Turkey Well|Well|NM|35|Eddy|015|321049N|1044038W|32.1803882|-104.6771747|||||1594|5230|Queen|11/13/1980|
912011|Ussery Trail|Trail|NM|35|Eddy|015|320429N|1044222W|32.0748354|-104.7060609|||||2062|6765|Gunsight Canyon|11/13/1980|
912130|Wagontire Draw|Valley|NM|35|Eddy|015|321749N|1043248W|32.2970557|-104.5466221|321739N|1044320W|32.2942737|-104.7221793|1212|3976|Bandanna Point|11/13/1980|
912137|Walker Draw|Valley|NM|35|Eddy|015|321725N|1043423W|32.2903885|-104.573011|321354N|1043613W|32.2317771|-104.6035645|1240|4068|Bandanna Point|11/13/1980|
912151|Walnut Canyon|Valley|NM|35|Eddy|015|320754N|1042008W|32.1317851|-104.3355002|321009N|1043348W|32.1692796|-104.5632847|1024|3360|Black River Village|11/13/1980|
912189|Watkins Tank|Reservoir|NM|35|Eddy|015|320851N|1044258W|32.1475405|-104.7160034|||||1778|5833|Queen|11/13/1980|06/24/2011
912205|Weldy Canyon|Valley|NM|35|Eddy|015|321706N|1043206W|32.2851116|-104.5349548|321609N|1043344W|32.2691667|-104.5622222|1199|3934|Bandanna Point|11/13/1980|
912206|Weldy Well|Well|NM|35|Eddy|015|321618N|1043325W|32.2717777|-104.5568989|||||1281|4203|Bandanna Point|11/13/1980|
912246|West Hess Hills|Range|NM|35|Eddy|015|321316N|1043642W|32.2212216|-104.6116197|||||1539|5049|Serpentine Bends|11/13/1980|
912260|West Slaughter Canyon|Valley|NM|35|Eddy|015|320711N|1043402W|32.1198363|-104.5671723|320632N|1044104W|32.1090013|-104.684395|1309|4295|Grapevine Draw|11/13/1980|
912311|White Mule Ridge|Ridge|NM|35|Eddy|015|320241N|1044609W|32.0448356|-104.7691161|||||2178|7146|El Paso Gap|11/13/1980|
912314|White Oaks Canyon|Valley|NM|35|Eddy|015|321512N|1044311W|32.2534405|-104.7196772|321335N|1044449W|32.2264963|-104.7468988|1414|4639|Red Bluff Draw|11/13/1980|
912316|White Oaks Spring|Spring|NM|35|Eddy|015|321439N|1044326W|32.2442957|-104.7237745|||||1523|4997|Queen|11/13/1980|04/19/2011
912369|Wild Cow Mesa|Summit|NM|35|Eddy|015|320330N|1044114W|32.0584473|-104.6871714|||||1985|6512|Gunsight Canyon|11/13/1980|
912382|Wildcat Draw|Valley|NM|35|Eddy|015|321057N|1044714W|32.1826088|-104.787176|321013N|1044701W|32.1702778|-104.7836111|1792|5879|Pickett Hill|11/13/1980|
912422|Wilson Canyon|Valley|NM|35|Eddy|015|321541N|1044235W|32.2614963|-104.7096775|321607N|1044406W|32.2686111|-104.735|1400|4593|Red Bluff Draw|11/13/1980|
912440|Wilson Tank|Reservoir|NM|35|Eddy|015|321504N|1044929W|32.2512292|-104.8245956|||||1736|5695|Ares Peak|11/13/1980|06/24/2011
912506|X Bar Ranch|Locale|NM|35|Eddy|015|321140N|1043656W|32.1945556|-104.6155079|||||1499|4918|Serpentine Bends|11/13/1980|
912510|XT Draw|Valley|NM|35|Eddy|015|320138N|1043032W|32.0273395|-104.5088361|320021N|1043747W|32.0059496|-104.6296696|1152|3779|Grapevine Draw|11/13/1980|
912511|XT Spring|Spring|NM|35|Eddy|015|320022N|1043747W|32.0059751|-104.6297615|||||1327|4354|Gunsight Canyon|11/13/1980|04/19/2011
912536|Youse Well|Well|NM|35|Eddy|015|321427N|1043052W|32.2409455|-104.5143973|||||1225|4019|Serpentine Bends|11/13/1980|
913227|Hearn|Reservoir|NM|35|Eddy|015|322102N|1044852W|32.3504499|-104.8145206|||||1630|5348|Ares Peak|07/01/1992|06/24/2011
913228|Acrey Water Storage Tank|Reservoir|NM|35|Eddy|015|322009N|1044952W|32.3359394|-104.8310726|||||1653|5423|Ares Peak|07/01/1992|
913232|Lawyer Dirt Tank|Reservoir|NM|35|Eddy|015|321846N|1045023W|32.3127877|-104.8397018|||||1623|5325|Ares Peak|07/01/1992|06/24/2011
913233|B-Storage Tank|Reservoir|NM|35|Eddy|015|321934N|1044627W|32.3262173|-104.7741262|||||1626|5335|Ares Peak|07/01/1992|
913234|Rawhide Water Storage Tank|Reservoir|NM|35|Eddy|015|321656N|1045057W|32.2823287|-104.8491255|||||1693|5554|Ares Peak|07/01/1992|
913235|Foster Water Storage Tank|Reservoir|NM|35|Eddy|015|321556N|1044918W|32.2656622|-104.8216239|||||1728|5669|Ares Peak|07/01/1992|
913236|Black Water Storage Tank|Reservoir|NM|35|Eddy|015|321723N|1044720W|32.2898286|-104.7888468|||||1656|5433|Ares Peak|07/01/1992|
913274|Spring Seep|Spring|NM|35|Eddy|015|320642N|1044235W|32.1117746|-104.7097384|||||1835|6020|Gunsight Canyon|07/01/1992|04/19/2011
913275|Aqua Dulce Seep|Spring|NM|35|Eddy|015|320709N|1044125W|32.1192233|-104.6902267|||||1780|5840|Gunsight Canyon|07/01/1992|04/19/2011
913277|Dark Canyon Lookout Tower|Tower|NM|35|Eddy|015|320453N|1044424W|32.0815013|-104.7399501|||||2118|6949|Gunsight Canyon|07/01/1992|
913353|Old Helper Ranch|Locale|NM|35|Eddy|015|320716N|1044309W|32.1212225|-104.7191178|||||1779|5837|Gunsight Canyon|07/01/1992|
913370|Line Water Storage Tank|Reservoir|NM|35|Eddy|015|321728N|1044359W|32.2912179|-104.7330126|||||1646|5400|Red Bluff Draw|07/01/1992|
913376|Tule Lake|Lake|NM|35|Eddy|015|322045N|1043754W|32.3458165|-104.6316365|||||1291|4236|Red Bluff Draw|07/01/1992|06/24/2011
913377|Tule Well|Well|NM|35|Eddy|015|322025N|1043751W|32.340387|-104.6307918|||||1305|4281|Red Bluff Draw|07/01/1992|
914278|Geyser Springs|Spring|NM|35|Eddy|015|320010N|1043436W|32.0027068|-104.5766203|||||1253|4111|Grapevine Draw|02/01/1993|04/19/2011
914293|Lancaster Spring|Spring|NM|35|Eddy|015|322442N|1041920W|32.4117469|-104.3220966|||||1038|3405|Carlsbad West|02/01/1993|04/19/2011
914304|Mc Kitric Spring|Spring|NM|35|Eddy|015|322449N|1042110W|32.4136817|-104.352878|||||1069|3507|Carlsbad West|02/01/1993|04/19/2011
914613|Amax Chemical|Mine|NM|35|Eddy|015|324015N|1035811W|32.670952|-103.9696714|||||1023|3356|Hackberry Lake|03/01/1993|
914614|Hobbs Potash Facility|Mine|NM|35|Eddy|015|323015N|1034657W|32.5042884|-103.7824393|||||1098|3602|Williams Sink|03/01/1993|
914615|Missisippi Chemical Mine|Mine|NM|35|Eddy|015|322923N|1035619W|32.4898429|-103.9385535|||||1010|3314|Tower Hill South|03/01/1993|
914616|Duval Corporation Wills-Weaver|Mine|NM|35|Eddy|015|324335N|1035742W|32.7265072|-103.9616175|||||1072|3517|Hackberry Lake|03/01/1993|
914617|Duval Corporation Saunders Mine|Mine|NM|35|Eddy|015|323208N|1035602W|32.5356759|-103.9338327|||||1074|3524|Tower Hill North|03/01/1993|
914618|Eddy County Pits|Mine|NM|35|Eddy|015|322149N|1041543W|32.3637288|-104.2618927|||||977|3205|Kitchen Cove|03/01/1993|
914619|El Paso Gap|Mine|NM|35|Eddy|015|320930N|1044824W|32.1584428|-104.8066201|||||1891|6204|Pickett Hill|03/01/1993|
914620|IMCC Plant|Mine|NM|35|Eddy|015|322446N|1035613W|32.4128991|-103.9368838|||||980|3215|Tower Hill South|03/01/1993|
914621|Lone Eagle|Mine|NM|35|Eddy|015|322836N|1042218W|32.4767818|-104.3716235|||||1025|3363|Carlsbad West|03/01/1993|
914622|Townsite Salt|Mine|NM|35|Eddy|015|322422N|1041347W|32.4062291|-104.2296705|||||946|3104|Carlsbad East|03/01/1993|
914623|Lepee Claims|Mine|NM|35|Eddy|015|322700N|1042810W|32.4501133|-104.4694049|||||1192|3911|Azotea Peak|03/01/1993|
914624|Potash Company of America|Mine|NM|35|Eddy|015|323602N|1035832W|32.600675|-103.9755025|||||995|3264|Tower Hill North|03/01/1993|
914625|National Potash Company Eddy Mine|Mine|NM|35|Eddy|015|323230N|1040210W|32.5417861|-104.0360577|||||1011|3317|Illinois Camp SE|03/01/1993|
914626|International Minerals and Chemical|Mine|NM|35|Eddy|015|322445N|1035614W|32.4126213|-103.9371616|||||979|3212|Tower Hill South|03/01/1993|
914627|Carlsbad Pit|Mine|NM|35|Eddy|015|322053N|1041546W|32.3481734|-104.2627256|||||987|3238|Kitchen Cove|03/01/1993|
914628|IMCC Mine|Mine|NM|35|Eddy|015|322446N|1035612W|32.4128991|-103.936606|||||980|3215|Tower Hill South|03/01/1993|
914629|Little Walt Canyon|Mine|NM|35|Eddy|015|322505N|1042818W|32.4181688|-104.4716258|||||1194|3917|Azotea Peak|03/01/1993|
914630|Mississippi Chemical Mine|Mine|NM|35|Eddy|015|322925N|1035617W|32.4903985|-103.937998|||||1013|3323|Tower Hill South|03/01/1993|
914631|PCA Mine|Mine|NM|35|Eddy|015|323556N|1035833W|32.5990083|-103.9757802|||||990|3248|Tower Hill North|03/01/1993|
915667|Rocky Arroyo|Mine|NM|35|Eddy|015|322646N|1042757W|32.4462245|-104.4657935|||||1118|3668|Azotea Peak|03/01/1993|
915668|Salt Lake Mine|Mine|NM|35|Eddy|015|321925N|1035935W|32.3237329|-103.9929928|||||900|2953|Remuda Basin|03/01/1993|
915669|Salt Lake Mine|Mine|NM|35|Eddy|015|322446N|1035612W|32.4128991|-103.936606|||||980|3215|Tower Hill South|03/01/1993|
915670|Nash Draw|Mine|NM|35|Eddy|015|322100N|1035307W|32.3501221|-103.8852134|||||954|3130|Remuda Basin|03/01/1993|
915671|Duval Corporation North Mine|Mine|NM|35|Eddy|015|323408N|1035510W|32.569009|-103.9193892|||||1053|3455|Tower Hill North|03/01/1993|
915672|Getty Shaft|Mine|NM|35|Eddy|015|323251N|1040127W|32.5476194|-104.0241131|||||1007|3304|Illinois Camp SE|03/01/1993|
915673|Indian Basin Plant|Mine|NM|35|Eddy|015|322800N|1043428W|32.4667774|-104.5744082|||||1164|3819|Martha Creek|03/01/1993|
915674|Flotation Plant|Mine|NM|35|Eddy|015|321700N|1040552W|32.2834539|-104.0977174|||||932|3058|Loving|03/01/1993|
915675|Nash Draw Mine|Mine|NM|35|Eddy|015|322115N|1035257W|32.3542888|-103.8824357|||||964|3163|Remuda Basin|03/01/1993|
915676|PCA Loading Mine|Mine|NM|35|Eddy|015|323556N|1035833W|32.5990083|-103.9757802|||||990|3248|Tower Hill North|03/01/1993|
915677|Rose Gravel Co Plant|Mine|NM|35|Eddy|015|322428N|1041503W|32.4078955|-104.2507824|||||955|3133|Carlsbad West|03/01/1993|
915678|Salt Supply Company|Mine|NM|35|Eddy|015|322439N|1035638W|32.4109546|-103.9438283|||||980|3215|Tower Hill South|03/01/1993|
915679|Hecla-Day Potash Lease|Mine|NM|35|Eddy|015|321722N|1034653W|32.2895673|-103.7813196|||||1025|3363|Los Medanos|03/01/1993|
915680|Amax Potash Refinery|Mine|NM|35|Eddy|015|324011N|1035758W|32.669841|-103.9660602|||||1026|3366|Hackberry Lake|03/01/1993|
915681|Hobbs Potash Facility Refinery|Mine|NM|35|Eddy|015|323024N|1034657W|32.5067884|-103.7824394|||||1095|3592|Williams Sink|03/01/1993|
915682|Rose Pit|Mine|NM|35|Eddy|015|322647N|1041404W|32.4465067|-104.234394|||||953|3127|Carlsbad East|03/01/1993|
